"Rent - Fabulous 1 Bedroom with Parking by Islington Sub, Nov 1st",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d5/d55e1b77-dfd6-43ed-8cd3-437621982031?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"If you are looking for a luxurious modern condo with breathtaking views, yet in a quiet area near subway, this is it! This stunning One Bedroom suite in the trendy Islington Village at 3 Michael ...",2350.0,$
Two Bedroom walk-out Basement Apartment for Rent in Scarborough,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/aa/aa5170c3-e539-483b-b09a-9d8555dfcdf7?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Bright and Spacious two Bedroom walk-out Basement apartment for rent in Scarborough near Lawrence E & Kingston Rd. Very quiet neighborhood. Few minutes walk to TTC and Go Transit, easy to commute ...",1675.0,$
Scarborough 1 Bedroom Apartment for Rent - 45 Greenbrae Circuit,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c4/c4c45d4a-b3ea-49db-8370-5e86f02b108c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (416) 439-2567Virtual Open House: View our units by clicking ...",1899.0,$
Large open and airy fully furnished loft in Leslieville.,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7d/7d8e8195-ce7f-417e-b2f4-6f00fe17cf12?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Relax In This Calming, Stylish Space. This Space Is My Home And Was Designed To Bring You Peace And Clarity. Two Story Loft With Cloud Sofa And Memory Foam King Mattress. 500 Square Foot Terrace With ...",4995.0,$
1 Beds 1 Bath Apartment,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/57/5717b7f4-cc07-4169-a0a4-c01f37669ca0?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"1 Bedroom apartment, semi-ground in a detached house, separate entrance, private bathroom, newly renovated, parking. Use of wash and drier for a fee. Located near Lawrence and Meadowvale. Close to U ...",1800.0,$
Luxury condo townhouse 1 bedroom Sheppard TTC Subway,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a9/a964bdd1-9753-4853-a40c-9e3eb34709b4?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"1 Bed + 1 Bath + 1 Locker + 1 Parking. Private courtyard direct access, main floor renovated and spacious condo townhouse unit. Walking distance to Sheppard TTC subway station. Easy access to ...",2400.0,$
Golden Equity Properties at 2548 Kipling Avenue,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/93/9343c26a-3fba-47fe-a662-bb66e138cd26?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Special Promotion 1 month free!!!* *On select units 2548 Kipling Avenue (1 & 2 Bedroom) 2548 Kipling Avenue. We are offering 1 and 2 bedroom newly renovated apartments in a secure building in ...,1500.0,$
1 Bedroom Available November 15th | CALL NOW!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ac/ace4e392-0c3e-4daa-ae3d-e50a1c03bcff?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Located at 5 Dufresne Court, near the intersection of Don Mills Rd and Eglinton Ave. E, Dufresne Court Apartments has 1, 2, and 3 bedroom suites. Suites offers: Gorgeous parquet flooring Ceramic ...",2099.0,$
"Special promotion 2 Months Free! at 1760, 1770 & 1780 Wilson Ave",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a1/a10689e3-efe3-451b-b3c7-1cb0d4747519?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Special promotion 2 Months Free! at 1760, 1770, and 1780 Wilson Avenue 2 Months free for select units 2 bedrooms Starting at $ 1,699.00 and up, plus hydro and parking. Beautiful, newly-renovated ...",1699.0,$
Scarborough1 Bedroom Apartment for Rent - 35 Greenbrae Circuit,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c0/c09ae1e8-d76c-44ca-8d20-4996155908c6?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 261-9483Virtual Open House: View our units by clicking ...",2173.0,$
2 BED | 1 BATH - UPPER LEVEL UNIT FOR RENT - EAST YORK,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2e/2ef9e653-2788-4f47-90bb-157d5031bc6e?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Hardwood Floors. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 Note: The ...                                                                                                                                                                                                                                                                                    82 Halsey Avenue, East York, Ontario M4B 1A9 Close to Kingston Road, Dawes Road at Donora Drive South Side Bus Stop, George Webster Elementary School, Taylor Creek Park, Eglinton Square Shopping Centre, Golden Mile Plaza, Shoppers World Danforth, Ont",2095.0,$
2 Bedroom for Rent in Midtown Toronto's Leaside Neighourhood!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/49/49ae5549-5d73-46c8-a08f-a19182cc6147?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Touch free leasing:Virtual viewings available via video conferencing. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, employees, residents ...                                                                                                                                                                                                                                                                                    Proudly Managed by Realstar Management!  Kelvingrove Apartments Offers Fully Renovated bachelor, 1, 2 and Coach House Apartments! Book Your Viewing Today!!",2600.0,$
Renovated Jr. 1 Bdm. for Rent in Toronto's Danforth Village!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b8/b843dbc7-eb5f-4fc3-8823-7851be38ee22?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...                                                                                                                                                                                                                                                                                    Proudly Managed by Realstar Management!  Main Square Offers Fully Renovated, Modern Jr. 1, 1, 1 + den, 2  and 3-Bedroom Apartments! Office Open Daily!",1750.0,$
Spacious 3 Bedroom Apt - North York -,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/83/830298cf-9dbc-4e6c-a14b-9e7c404be8c5?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,3 A PLAN - Waiting List in Effect: Please call now and request to be added to waiting list - be the first to be contacted Spacious 3 bedroom unfurnished apartment in this Exceptional Central North ...,2500.0,$
Tichester Gardens - One Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/16/161fe0a7-869c-4196-b39e-32127d53cf26?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"starting at $1499.00 Building Overivew Independent living for in Seniors building. Located near Bathurst, one block north of St.Clair. Breathtaking views from our roof garden area, gorgeous grounds ...",1499.0,$
"Bachelor, Jr. 1, 2, 3 Bedrooms – 7, 9, 11 Crescent -Downtown",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e1/e1b824b1-9578-40f5-908c-3fc1536e5949?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     Bachelor/Studio,"OPEN HOUSE - Every Saturday 10 am - 3 pm Bachelors, Jr 1, 1, 2 & 3 Bedroom Bright and Gorgeous Suites: Bachelor - $1,553 Jr. 1 Bedroom - $1,621 1 Bedroom - $1,779 2 Bedrooms - $2,349 FREE - CRESCENT ...",1553.0,$
One Bedroom for rent on Leslie and Finch from Oct 01 $750,,28-09-2022,City of Toronto,Beds:                                                     1,"-One bedroom within detached house on the first floor is available from Oct 01, shared kitchen and washroom with one female tenant. -#42 bus stop in front of the house to Finch station about ...",750.0,$
"Bachelor available at 77 Huntley Street, Toronto",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/65/65c098a0-d7a5-427a-b9e3-3238b296c815?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     Bachelor/Studio,"Visit our Website: https://www.rpmsi.ca/property/huntley-apartments-77-huntley/ Come experience the Huntley Apartments. Featuring balconies and other upgrades, and only steps away from Sherbourne ...",1675.0,$
Spacious low-rise townhouse-style apartments in Leaside!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f1/f18ae5ee-6dc8-4ecc-babe-765a2290a585?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Spacious townhouse-style apartments in beautiful Leaside neigbourhood Offering 1, 2, or 3 bed 2 full bath, average 1,000 sqft Private entrances to each apartment, no elevators or indoor common areas ...",2399.0,$
RentPrimo - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e9/e9e703ab-d920-4322-937b-3c8ff7773343?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Building Information Primo Tower is one of the few rental communities in the city to offer the same high quality amenities that you'd expect to find in a luxury residence. Offering one, two and three ...",2150.0,$
Corktown Condo for Lease,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/14/149549d6-4c5b-4cad-9246-3a614e2902d2?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,1 bdrm+Den 3 yr old condo in Corktown is available for lease. Great location. Walking distance to Distillery District and Lower Don River parkland. One locker and two bicycle racks. Car parking ...,2400.0,$
Woodbine Luxury condo for rent: 1B 1B,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fe/fef6fb59-2a09-4919-8876-07225cd333c3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"• Address: 9 Boardwalk Dr. • Rental includes one bedroom, one living room, and one bathroom with parking and locker • Check-in time: Immediately • Rental period: 1 year • Area: more than 600 feet • ...",2700.0,$
BASEMENT APARTMENT AVAILABLE FOR RENT,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/53/5316204b-0b19-4e64-8d57-78dbf3563b45?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"**BASEMENT APARTMENT AVAILABLE FOR RENT** Newly renovated basement rental starting November 1st. 900 square feet, 2 bedroom 1 bathroom. Beautiful and peaceful neighbourhood. Minutes away from Highway ...",2200.0,$
Brand New 1BR+Den Condo for Rent - $2600!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/64/6438298a-7ffe-4dfe-b09d-54855f754147?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"Welcome to 1926 Lakeshore Blvd W - Mirabella Condos! This beautiful spacious unit is brand new and is located on the 21st floor! Located close to parks, schools, TTC, shops and much more! Unit ...",2600.0,$
Renovated 1 Bedroom @ Yonge and Davisville,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bd/bd00f3f4-2cb2-4233-b8c2-ad556cab1bcf?rule=kijijica-200-jpg,25-09-2022,City of Toronto,Beds:                                                     1,"Viewings: Please call or text our Leasing Manager at 647-507-4461 Location 155 Balliol Street, Toronto, ON M4S 1C4 Yonge St. & Davisville Ave. Property Features: Indoor swimming pool Fitness room ...",2600.0,$
Two Bedroom Suites  | Lord Seaton Road for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/72/72999819-9d5c-464a-b38c-7086c131ff14?rule=kijijica-200-jpg,10-09-2022,City of Toronto,Beds:                                                     2,Utilities Included Heat Building Features Outdoor parking Elevators Laundry facilities Public transit Schools nearby 24 Hour Emergency Service Near Clinics or Hospitals Pedestrian Friendly Storage ...,2498.0,$
